Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
698,1/25/1900,1/3/1900,7/14/1905,Tuesday,Xiaomi,9,13287.22,Amit Ghosh,46,Rajkot,UPI,5,Redmi Note 10
699,1/25/1900,1/3/1900,7/14/1905,Tuesday,Xiaomi,9,35293.25,Lalita Rathod,58,Mumbai,Credit Card,5,Redmi Note 10
700,1/25/1900,1/3/1900,7/14/1905,Tuesday,Samsung,6,52452.13,Isha Kaur,59,Ranchi,Debit Card,5,Galaxy S21
701,1/26/1900,1/3/1900,7/14/1905,Wednesday,Vivo,3,37761.27,Vivek Mishra,23,Delhi,Credit Card,5,Vivo Y51
702,1/26/1900,1/3/1900,7/14/1905,Wednesday,Vivo,1,58389.76,Kavita Desai,22,Kanpur,Credit Card,5,Vivo Y51
703,1/26/1900,1/3/1900,7/14/1905,Wednesday,Apple,4,20778.72,Anjali Pathak,51,Hyderabad,Debit Card,4,iPhone SE
704,1/27/1900,1/3/1900,7/14/1905,Thursday,Apple,3,67575.65,Monika Rathod,28,Mumbai,Credit Card,5,iPhone SE
705,1/27/1900,1/3/1900,7/14/1905,Thursday,Samsung,1,33109.76,Anita Kulkarni,26,Delhi,Cash,5,Galaxy Note 20
706,1/27/1900,1/3/1900,7/14/1905,Thursday,Samsung,3,30494.18,Namita Patel,55,Mumbai,Credit Card,5,Galaxy A51
707,1/27/1900,1/3/1900,7/14/1905,Thursday,OnePlus,4,62476.35,Priyanka Goyal,57,Delhi,Credit Card,5,OnePlus Nord
708,1/28/1900,1/3/1900,7/14/1905,Friday,Apple,8,43832.02,Bina Siddiqui,58,Delhi,Debit Card,5,iPhone 12
709,1/28/1900,1/3/1900,7/14/1905,Friday,Xiaomi,9,40986.66,Meena Verma,26,Jodhpur,Credit Card,5,Redmi 9
710,1/28/1900,1/3/1900,7/14/1905,Friday,Vivo,3,53618.68,Aditya Rao,25,Indore,Debit Card,5,Vivo S1
711,1/29/1900,1/3/1900,7/14/1905,Saturday,Samsung,6,44790.05,Rohan Goyal,57,Mumbai,UPI,3,Galaxy A51
712,1/29/1900,1/3/1900,7/14/1905,Saturday,Vivo,5,19750.94,Amit Chatterjee,20,Kolkata,UPI,5,Vivo Y51
713,1/29/1900,1/3/1900,7/14/1905,Saturday,Vivo,6,50451.86,Devendra Singh,30,Chennai,Cash,5,Vivo Y51
714,12/31/1899,1/4/1900,7/14/1905,Sunday,OnePlus,4,18008.13,Bhavana Malhotra,36,Jodhpur,Debit Card,5,OnePlus 9
715,12/31/1899,1/4/1900,7/14/1905,Sunday,Apple,6,58351.46,Lata Shah,51,Bhopal,Debit Card,4,iPhone SE
716,12/31/1899,1/4/1900,7/14/1905,Sunday,Samsung,7,69384.2,Vijay Malhotra,49,Mumbai,Debit Card,5,Galaxy Note 20
717,12/31/1899,1/4/1900,7/14/1905,Sunday,Vivo,9,32643.26,Tapan Luthra,33,Delhi,Cash,5,Vivo V20
718,1/1/1900,1/4/1900,7/14/1905,Monday,Samsung,7,36685.35,Vivek Alva,53,Delhi,Cash,4,Galaxy A51
719,1/1/1900,1/4/1900,7/14/1905,Monday,Xiaomi,6,12786.02,Manoj Luthra,35,Kolkata,Credit Card,5,Redmi Note 10
720,1/1/1900,1/4/1900,7/14/1905,Monday,OnePlus,1,10823.99,Sachin Jain,31,Bhopal,Debit Card,5,OnePlus 9
721,1/2/1900,1/4/1900,7/14/1905,Tuesday,Xiaomi,2,65285.16,Sumit Joshi,47,Kolkata,Cash,5,Redmi 9
722,1/2/1900,1/4/1900,7/14/1905,Tuesday,Samsung,1,17717.44,Bhavana Varma,19,Delhi,UPI,4,Galaxy Note 20
723,1/2/1900,1/4/1900,7/14/1905,Tuesday,Samsung,9,36746.72,Jyoti Alva,30,Indore,UPI,5,Galaxy A51
724,1/2/1900,1/4/1900,7/14/1905,Tuesday,Apple,9,58921.28,Amit Ghosh,44,Madurai,Debit Card,5,iPhone SE
725,1/3/1900,1/4/1900,7/14/1905,Wednesday,Vivo,7,63359.13,Arun Sheth,34,Gorakhpur,UPI,5,Vivo S1
726,1/3/1900,1/4/1900,7/14/1905,Wednesday,Vivo,2,41163.86,Meena Malhotra,48,Delhi,Credit Card,4,Vivo Y51
727,1/3/1900,1/4/1900,7/14/1905,Wednesday,Xiaomi,6,43901.95,Pankaj Shah,32,Chennai,Credit Card,4,Redmi 9
728,1/3/1900,1/4/1900,7/14/1905,Wednesday,OnePlus,4,50181.04,Ravi Varma,37,Hyderabad,Debit Card,5,OnePlus 8T
729,1/4/1900,1/4/1900,7/14/1905,Thursday,Vivo,1,67682.95,Tanuja Reddy,22,Delhi,Cash,4,Vivo V20
730,1/4/1900,1/4/1900,7/14/1905,Thursday,Apple,1,46160.2,Sunita Mehta,24,Delhi,Cash,5,iPhone 11
731,1/4/1900,1/4/1900,7/14/1905,Thursday,Xiaomi,5,43568.52,Lalita Patel,35,Hyderabad,Cash,4,Redmi Note 10
732,1/4/1900,1/4/1900,7/14/1905,Thursday,Xiaomi,2,10872.05,Anjali Thakur,28,Delhi,Cash,3,Redmi Note 10
733,1/5/1900,1/4/1900,7/14/1905,Friday,Apple,4,14856.98,Yogesh Malhotra,49,Delhi,Debit Card,5,iPhone SE
734,1/5/1900,1/4/1900,7/14/1905,Friday,OnePlus,1,44630.3,Deepika Malhotra,44,Bhopal,Credit Card,5,OnePlus 8T
735,1/5/1900,1/4/1900,7/14/1905,Friday,Apple,4,66174.42,Sunil Varma,43,Delhi,Debit Card,5,iPhone 12
736,1/6/1900,1/4/1900,7/14/1905,Saturday,OnePlus,6,62001.48,Jyoti Iyer,54,Mumbai,Debit Card,5,OnePlus 9
737,1/6/1900,1/4/1900,7/14/1905,Saturday,Apple,4,68954.74,Sneha Patel,45,Delhi,UPI,3,iPhone 11
738,1/6/1900,1/4/1900,7/14/1905,Saturday,Apple,1,41670.04,Yogesh Roy,19,Gorakhpur,Credit Card,5,iPhone 11
739,1/7/1900,1/4/1900,7/14/1905,Sunday,Samsung,7,57275.86,Kavita Siddiqui,37,Delhi,Cash,5,Galaxy S21
740,1/7/1900,1/4/1900,7/14/1905,Sunday,Xiaomi,2,60424.02,Pooja Arora,21,Delhi,Credit Card,5,Redmi Note 10
741,1/7/1900,1/4/1900,7/14/1905,Sunday,Apple,9,48881.9,Arun Ghosh,30,Ranchi,UPI,5,iPhone 11
742,1/8/1900,1/4/1900,7/14/1905,Monday,Apple,3,30324.99,Aditya Luthra,41,Bangalore,Debit Card,5,iPhone 11
743,1/8/1900,1/4/1900,7/14/1905,Monday,Vivo,8,38198.71,Navin Chaudhary,55,Bangalore,Credit Card,4,Vivo V20
744,1/8/1900,1/4/1900,7/14/1905,Monday,Xiaomi,8,61475.02,Kunal Deshmukh,57,Delhi,UPI,5,Redmi 9
745,1/9/1900,1/4/1900,7/14/1905,Tuesday,Vivo,3,27912.88,Pankaj Srivastava,46,Mumbai,Debit Card,5,Vivo Y51
746,1/9/1900,1/4/1900,7/14/1905,Tuesday,Xiaomi,4,65424.59,Krishna Pillai,53,Delhi,Cash,3,Redmi Note 10
747,1/9/1900,1/4/1900,7/14/1905,Tuesday,Vivo,2,23788.38,Mala Mathur,19,Delhi,Credit Card,5,Vivo V20
748,1/10/1900,1/4/1900,7/14/1905,Wednesday,Apple,4,54970.98,Navin Kapoor,58,Delhi,Cash,4,iPhone SE
749,1/10/1900,1/4/1900,7/14/1905,Wednesday,Apple,9,47833.55,Neeta Ghosh,35,Mumbai,Cash,4,iPhone 11
750,1/10/1900,1/4/1900,7/14/1905,Wednesday,Samsung,2,54975.97,Manoj Kulkarni,25,Delhi,UPI,5,Galaxy S21
751,1/11/1900,1/4/1900,7/14/1905,Thursday,Vivo,3,36240.85,Ravi Ghosh,32,Mumbai,UPI,5,Vivo S1
752,1/11/1900,1/4/1900,7/14/1905,Thursday,OnePlus,4,65958.46,Kiran Siddiqui,58,Kanpur,Debit Card,5,OnePlus 8T
753,1/11/1900,1/4/1900,7/14/1905,Thursday,Samsung,5,47948.33,Mala Verma,34,Vadodara,Cash,4,Galaxy A51
754,1/12/1900,1/4/1900,7/14/1905,Friday,Vivo,1,27297.75,Jyoti Ahuja,40,Delhi,UPI,4,Vivo V20
755,1/12/1900,1/4/1900,7/14/1905,Friday,Vivo,7,48307.3,Umesh Kaur,19,Mumbai,UPI,3,Vivo S1
756,1/12/1900,1/4/1900,7/14/1905,Friday,Samsung,7,27208.94,Nikhil Varma,23,Bhopal,Cash,3,Galaxy S21
757,1/12/1900,1/4/1900,7/14/1905,Friday,Apple,9,27617.94,Namita Mehta,46,Rajkot,Debit Card,4,iPhone 12
758,1/13/1900,1/4/1900,7/14/1905,Saturday,Vivo,4,33975.91,Isha Dutta,44,Madurai,Cash,3,Vivo S1
759,1/13/1900,1/4/1900,7/14/1905,Saturday,Apple,6,61145.83,Vinod Arora,54,Vadodara,Debit Card,3,iPhone SE
760,1/13/1900,1/4/1900,7/14/1905,Saturday,Samsung,2,40017.87,Meena Mathur,51,Mumbai,Debit Card,3,Galaxy S21
761,1/14/1900,1/4/1900,7/14/1905,Sunday,Apple,4,50734.05,Sunil Kumar,35,Madurai,UPI,4,iPhone SE
762,1/14/1900,1/4/1900,7/14/1905,Sunday,Xiaomi,2,33518.06,Rohan Singh,59,Delhi,Cash,5,Mi 11
763,1/14/1900,1/4/1900,7/14/1905,Sunday,OnePlus,5,25816.33,Anand Kapoor,27,Vadodara,Cash,5,OnePlus 8T
764,1/14/1900,1/4/1900,7/14/1905,Sunday,Vivo,7,67278.41,Mala Ghosh,55,Rajkot,UPI,5,Vivo S1
765,1/15/1900,1/4/1900,7/14/1905,Monday,OnePlus,1,46214.87,Priya Kaur,34,Mumbai,Credit Card,3,OnePlus Nord
766,1/15/1900,1/4/1900,7/14/1905,Monday,Apple,7,66037.08,Meena Joshi,30,Mumbai,Credit Card,5,iPhone 11
767,1/15/1900,1/4/1900,7/14/1905,Monday,Vivo,6,22204.78,Sachin Joshi,59,Madurai,Cash,5,Vivo V20
768,1/16/1900,1/4/1900,7/14/1905,Tuesday,Apple,6,18813.65,Arun Dutta,44,Bangalore,UPI,5,iPhone 12
769,1/16/1900,1/4/1900,7/14/1905,Tuesday,Xiaomi,8,61349.37,Sunita Nair,19,Madurai,Debit Card,3,Mi 11
770,1/16/1900,1/4/1900,7/14/1905,Tuesday,Samsung,8,50855.03,Rajesh Kaur,51,Patna,Debit Card,5,Galaxy S21
771,1/17/1900,1/4/1900,7/14/1905,Wednesday,Vivo,6,21194.71,Anand Kaur,48,Coimbatore,Cash,5,Vivo S1
772,1/17/1900,1/4/1900,7/14/1905,Wednesday,Xiaomi,3,26161.58,Kunal Yadav,40,Mumbai,UPI,5,Redmi 9
773,1/17/1900,1/4/1900,7/14/1905,Wednesday,Xiaomi,5,58039.84,Rohan Sheth,24,Delhi,Cash,5,Mi 11
774,1/18/1900,1/4/1900,7/14/1905,Thursday,Vivo,2,37232.12,Vivek Bhattacharya,55,Kanpur,Cash,5,Vivo Y51
775,1/18/1900,1/4/1900,7/14/1905,Thursday,Apple,5,50232.43,Ravi Gupta,50,Delhi,UPI,3,iPhone 11
776,1/18/1900,1/4/1900,7/14/1905,Thursday,Xiaomi,9,29101.12,Ravi Bhattacharya,29,Delhi,Cash,5,Mi 11
777,1/18/1900,1/4/1900,7/14/1905,Thursday,OnePlus,1,32873.8,Deepika Shah,29,Kolkata,Debit Card,4,OnePlus 9
778,1/19/1900,1/4/1900,7/14/1905,Friday,Xiaomi,5,69442.75,Shruti Shah,36,Mumbai,Credit Card,3,Redmi Note 10
779,1/19/1900,1/4/1900,7/14/1905,Friday,Apple,6,24857.03,Namita Mehta,26,Delhi,Debit Card,4,iPhone 12
780,1/19/1900,1/4/1900,7/14/1905,Friday,Apple,7,40387.38,Radha Pathak,27,Rajkot,Credit Card,5,iPhone SE
781,1/19/1900,1/4/1900,7/14/1905,Friday,OnePlus,9,60664.14,Arun Chaudhary,34,Delhi,UPI,5,OnePlus Nord
782,1/20/1900,1/4/1900,7/14/1905,Saturday,Xiaomi,6,24353.39,Arun Goyal,57,Delhi,Cash,3,Mi 11
783,1/20/1900,1/4/1900,7/14/1905,Saturday,Apple,5,34912.83,Umesh Srivastava,56,Indore,Credit Card,3,iPhone 11
784,1/20/1900,1/4/1900,7/14/1905,Saturday,Vivo,7,46905.48,Deepika Patel,58,Chennai,UPI,5,Vivo V20
785,1/20/1900,1/4/1900,7/14/1905,Saturday,Samsung,1,38871.29,Amit Prasad,27,Mumbai,UPI,2,Galaxy S21
786,1/21/1900,1/4/1900,7/14/1905,Sunday,Samsung,5,37570.14,Yogesh Sharma,29,Delhi,UPI,5,Galaxy S21
787,1/21/1900,1/4/1900,7/14/1905,Sunday,Samsung,2,31750.58,Monika Deshmukh,32,Delhi,Debit Card,5,Galaxy Note 20
788,1/21/1900,1/4/1900,7/14/1905,Sunday,Xiaomi,4,45198.78,Tanuja Dutta,48,Rajkot,Debit Card,3,Redmi Note 10
789,1/21/1900,1/4/1900,7/14/1905,Sunday,OnePlus,7,47462.36,Sunil Patel,32,Indore,Credit Card,2,OnePlus 8T
790,1/22/1900,1/4/1900,7/14/1905,Monday,Apple,5,49197.37,Amit Sheth,45,Mumbai,Credit Card,3,iPhone 11
791,1/22/1900,1/4/1900,7/14/1905,Monday,Vivo,6,14222.09,Vivek Luthra,21,Mumbai,Debit Card,4,Vivo S1
792,1/22/1900,1/4/1900,7/14/1905,Monday,Vivo,2,47862.05,Radha Alva,53,Gorakhpur,Credit Card,3,Vivo S1
793,1/23/1900,1/4/1900,7/14/1905,Tuesday,Xiaomi,3,67194.23,Radha Alva,18,Coimbatore,Credit Card,5,Mi 11
794,1/23/1900,1/4/1900,7/14/1905,Tuesday,Samsung,7,42459.17,Tapan Rawat,51,Mumbai,Cash,5,Galaxy S21
795,1/23/1900,1/4/1900,7/14/1905,Tuesday,Xiaomi,2,52916.02,Sumit Roy,34,Ludhiana,Credit Card,3,Mi 11
796,1/23/1900,1/4/1900,7/14/1905,Tuesday,OnePlus,6,43403.94,Sachin Shah,56,Delhi,UPI,4,OnePlus 8T
797,1/24/1900,1/4/1900,7/14/1905,Wednesday,OnePlus,5,61284.44,Sunil Jain,55,Mumbai,Cash,4,OnePlus 8T
798,1/24/1900,1/4/1900,7/14/1905,Wednesday,Apple,1,65774.99,Bina Mishra,50,Ludhiana,Credit Card,5,iPhone 11
799,1/24/1900,1/4/1900,7/14/1905,Wednesday,Apple,4,21053.19,Arun Yadav,38,Indore,Cash,4,iPhone SE
800,1/25/1900,1/4/1900,7/14/1905,Thursday,OnePlus,2,36211.6,Jyoti Bhattacharya,43,Delhi,UPI,5,OnePlus Nord
801,1/25/1900,1/4/1900,7/14/1905,Thursday,OnePlus,4,33542.93,Sunita Teja,53,Hyderabad,Credit Card,5,OnePlus 8T
802,1/25/1900,1/4/1900,7/14/1905,Thursday,OnePlus,1,34312.91,Kiran Siddiqui,22,Kanpur,Cash,5,OnePlus Nord
803,1/26/1900,1/4/1900,7/14/1905,Friday,Xiaomi,2,17531.45,Meena Yadav,50,Bangalore,Credit Card,2,Redmi 9
804,1/26/1900,1/4/1900,7/14/1905,Friday,OnePlus,8,58816.94,Mala Malhotra,18,Delhi,Cash,4,OnePlus 9
805,1/26/1900,1/4/1900,7/14/1905,Friday,Vivo,6,12145.97,Anita Srivastava,23,Delhi,Cash,4,Vivo S1
806,1/26/1900,1/4/1900,7/14/1905,Friday,Samsung,2,41693.6,Sachin Varma,54,Bhopal,UPI,3,Galaxy A51
807,1/27/1900,1/4/1900,7/14/1905,Saturday,OnePlus,6,49712.7,Pankaj Shah,19,Coimbatore,UPI,2,OnePlus 8T
808,1/27/1900,1/4/1900,7/14/1905,Saturday,Samsung,9,22448.17,Prashant Shah,22,Kolkata,Credit Card,3,Galaxy A51
809,1/27/1900,1/4/1900,7/14/1905,Saturday,Xiaomi,7,64351.01,Navin Gupta,43,Mumbai,Debit Card,5,Redmi 9
810,1/27/1900,1/4/1900,7/14/1905,Saturday,Samsung,9,60312.95,Pankaj Alva,58,Indore,Credit Card,5,Galaxy A51
811,1/28/1900,1/4/1900,7/14/1905,Sunday,Xiaomi,5,38265.02,Amit Joshi,30,Delhi,Cash,4,Mi 11
812,1/28/1900,1/4/1900,7/14/1905,Sunday,Vivo,7,34668.94,Prashant Chatterjee,29,Mumbai,UPI,5,Vivo Y51
813,1/28/1900,1/4/1900,7/14/1905,Sunday,Xiaomi,7,24194.08,Jyoti Gupta,22,Lucknow,UPI,5,Redmi 9
814,1/28/1900,1/4/1900,7/14/1905,Sunday,Xiaomi,3,53799.59,Meena Malhotra,19,Coimbatore,Cash,5,Mi 11
815,1/29/1900,1/4/1900,7/14/1905,Monday,Apple,7,17904.63,Priya Roy,21,Delhi,Debit Card,2,iPhone 11
816,1/29/1900,1/4/1900,7/14/1905,Monday,OnePlus,1,50814.27,Shruti Verma,44,Hyderabad,UPI,3,OnePlus 9
817,1/29/1900,1/4/1900,7/14/1905,Monday,OnePlus,9,60547.42,Priya Singh,27,Jodhpur,Debit Card,4,OnePlus Nord
818,1/29/1900,1/4/1900,7/14/1905,Monday,Vivo,6,23708.29,Amit Goyal,30,Delhi,UPI,4,Vivo V20
819,1/30/1900,1/4/1900,7/14/1905,Tuesday,Vivo,5,61985.64,Aditya Nair,19,Indore,Cash,5,Vivo S1
820,1/30/1900,1/4/1900,7/14/1905,Tuesday,OnePlus,7,11999.39,Aditya Jain,43,Mumbai,Credit Card,2,OnePlus Nord
821,1/30/1900,1/4/1900,7/14/1905,Tuesday,Apple,5,64767.24,Aditya Rao,32,Mumbai,Credit Card,5,iPhone 12
822,1/30/1900,1/4/1900,7/14/1905,Tuesday,OnePlus,5,17101.73,Anita Menon,27,Kolkata,Debit Card,2,OnePlus 9
823,12/31/1899,1/5/1900,7/14/1905,Wednesday,Apple,7,48745.55,Pooja Joshi,39,Rajkot,Credit Card,4,iPhone SE
824,12/31/1899,1/5/1900,7/14/1905,Wednesday,Vivo,7,25004.95,Krishna Goyal,57,Delhi,Cash,3,Vivo V20
825,12/31/1899,1/5/1900,7/14/1905,Wednesday,Samsung,3,60193.14,Sumit Teja,42,Delhi,Credit Card,5,Galaxy S21
826,12/31/1899,1/5/1900,7/14/1905,Wednesday,Vivo,3,40738.02,Kiran Mathur,32,Delhi,Debit Card,5,Vivo Y51
827,1/1/1900,1/5/1900,7/14/1905,Thursday,Vivo,3,18114.47,Bina Solanki,30,Kanpur,Cash,5,Vivo S1
828,1/1/1900,1/5/1900,7/14/1905,Thursday,Xiaomi,6,44259.49,Sneha Yadav,25,Lucknow,Cash,5,Mi 11
829,1/1/1900,1/5/1900,7/14/1905,Thursday,Xiaomi,6,34472.96,Pooja Kaur,38,Delhi,UPI,3,Redmi 9
830,1/1/1900,1/5/1900,7/14/1905,Thursday,Xiaomi,3,49686.87,Namita Ghosh,38,Mumbai,UPI,4,Mi 11
831,1/2/1900,1/5/1900,7/14/1905,Friday,Xiaomi,3,62914.2,Sunita Mathur,39,Rajkot,Credit Card,4,Redmi 9
832,1/2/1900,1/5/1900,7/14/1905,Friday,Apple,8,34563.35,Vivek Srivastava,50,Delhi,Debit Card,2,iPhone 11
833,1/2/1900,1/5/1900,7/14/1905,Friday,OnePlus,8,27392.84,Radha Sheth,44,Delhi,Cash,2,OnePlus Nord
834,1/2/1900,1/5/1900,7/14/1905,Friday,Samsung,7,10870.91,Nikhil Menon,57,Ludhiana,Credit Card,4,Galaxy Note 20
835,1/3/1900,1/5/1900,7/14/1905,Saturday,Vivo,4,44490.34,Aditya Kulkarni,39,Kolkata,Credit Card,5,Vivo V20
836,1/3/1900,1/5/1900,7/14/1905,Saturday,Apple,4,34136.49,Krishna Rathod,47,Delhi,UPI,3,iPhone SE
837,1/3/1900,1/5/1900,7/14/1905,Saturday,Samsung,3,32478.95,Reena Arora,26,Patna,Credit Card,4,Galaxy S21
838,1/4/1900,1/5/1900,7/14/1905,Sunday,Apple,5,20976.12,Anita Pathak,52,Mumbai,Credit Card,3,iPhone 11
839,1/4/1900,1/5/1900,7/14/1905,Sunday,Apple,3,35803.32,Yogesh Rao,35,Coimbatore,UPI,5,iPhone SE
840,1/4/1900,1/5/1900,7/14/1905,Sunday,Vivo,8,69066.52,Umesh Teja,59,Indore,Credit Card,5,Vivo Y51
841,1/4/1900,1/5/1900,7/14/1905,Sunday,OnePlus,7,27865.25,Vivek Yadav,22,Hyderabad,Credit Card,5,OnePlus 8T
842,1/5/1900,1/5/1900,7/14/1905,Monday,Xiaomi,3,45982.26,Sunil Siddiqui,44,Delhi,Cash,4,Redmi Note 10
843,1/5/1900,1/5/1900,7/14/1905,Monday,OnePlus,9,56589.21,Vivek Srivastava,23,Patna,Credit Card,2,OnePlus Nord
844,1/5/1900,1/5/1900,7/14/1905,Monday,Vivo,5,54949.47,Navin Pathak,49,Ranchi,UPI,4,Vivo Y51
845,1/5/1900,1/5/1900,7/14/1905,Monday,Vivo,9,29726.46,Tanuja Goyal,25,Delhi,UPI,5,Vivo V20
846,1/6/1900,1/5/1900,7/14/1905,Tuesday,Vivo,7,46651.61,Tanuja Bhatnagar,56,Delhi,Cash,3,Vivo V20
847,1/6/1900,1/5/1900,7/14/1905,Tuesday,Samsung,7,62275.88,Monika Srivastava,38,Rajkot,UPI,4,Galaxy S21
848,1/6/1900,1/5/1900,7/14/1905,Tuesday,OnePlus,6,10926.85,Priyanka Goyal,35,Kanpur,UPI,2,OnePlus 9
849,1/7/1900,1/5/1900,7/14/1905,Wednesday,OnePlus,2,36144.06,Harish Prasad,31,Mumbai,UPI,5,OnePlus 8T
850,1/7/1900,1/5/1900,7/14/1905,Wednesday,Apple,9,23456.41,Vinod Ahuja,32,Patna,Credit Card,4,iPhone 11
851,1/7/1900,1/5/1900,7/14/1905,Wednesday,Apple,6,33317.94,Tapan Gupta,59,Ludhiana,Cash,5,iPhone 11
852,1/7/1900,1/5/1900,7/14/1905,Wednesday,Apple,8,34959.38,Tapan Joshi,43,Lucknow,Debit Card,5,iPhone SE
853,1/8/1900,1/5/1900,7/14/1905,Thursday,Vivo,1,54800.26,Krishna Menon,49,Delhi,Cash,5,Vivo S1
854,1/8/1900,1/5/1900,7/14/1905,Thursday,OnePlus,5,15629.31,Pankaj Sheth,56,Mumbai,Cash,3,OnePlus 9
855,1/8/1900,1/5/1900,7/14/1905,Thursday,Vivo,1,40755.03,Anand Srivastava,45,Mumbai,Cash,5,Vivo Y51
856,1/9/1900,1/5/1900,7/14/1905,Friday,Samsung,8,43851.69,Rohan Dutta,56,Delhi,Debit Card,5,Galaxy S21
857,1/9/1900,1/5/1900,7/14/1905,Friday,Apple,8,39649.46,Pooja Kaur,49,Delhi,Debit Card,2,iPhone 11
858,1/9/1900,1/5/1900,7/14/1905,Friday,Vivo,1,53912.4,Yogesh Kulkarni,30,Kanpur,UPI,2,Vivo S1
859,1/10/1900,1/5/1900,7/14/1905,Saturday,Vivo,9,33027.48,Sachin Joshi,32,Ranchi,Credit Card,5,Vivo V20
860,1/10/1900,1/5/1900,7/14/1905,Saturday,Samsung,2,66698.02,Devendra Rao,35,Indore,UPI,2,Galaxy Note 20
861,1/10/1900,1/5/1900,7/14/1905,Saturday,Xiaomi,9,38908.21,Manoj Pathak,56,Ranchi,UPI,5,Mi 11
862,1/10/1900,1/5/1900,7/14/1905,Saturday,OnePlus,1,44272.83,Kunal Deshmukh,23,Gorakhpur,Debit Card,4,OnePlus 8T
863,1/11/1900,1/5/1900,7/14/1905,Sunday,Xiaomi,9,59531.85,Ayesha Ghosh,28,Ranchi,UPI,5,Redmi Note 10
864,1/11/1900,1/5/1900,7/14/1905,Sunday,Apple,4,26514.17,Rohan Mishra,49,Mumbai,UPI,4,iPhone SE
865,1/11/1900,1/5/1900,7/14/1905,Sunday,Vivo,9,14512.12,Sumit Alva,57,Ludhiana,Debit Card,2,Vivo Y51
866,1/12/1900,1/5/1900,7/14/1905,Monday,Samsung,7,52467.04,Anita Mehta,37,Mumbai,Cash,3,Galaxy S21
867,1/12/1900,1/5/1900,7/14/1905,Monday,Samsung,6,38980.71,Umesh Menon,50,Kolkata,Cash,3,Galaxy Note 20
868,1/12/1900,1/5/1900,7/14/1905,Monday,OnePlus,5,63790.26,Deepika Gupta,57,Indore,Debit Card,5,OnePlus 9
869,1/13/1900,1/5/1900,7/14/1905,Tuesday,Xiaomi,9,68960.8,Tanuja Dutta,25,Kolkata,Credit Card,5,Redmi 9
870,1/13/1900,1/5/1900,7/14/1905,Tuesday,OnePlus,2,33946.56,Sachin Rawat,52,Vadodara,UPI,2,OnePlus 8T
871,1/13/1900,1/5/1900,7/14/1905,Tuesday,Vivo,2,34926.34,Ayesha Kaur,22,Jodhpur,Cash,3,Vivo V20
872,1/14/1900,1/5/1900,7/14/1905,Wednesday,OnePlus,9,34477.76,Anjali Ahuja,52,Coimbatore,Debit Card,3,OnePlus 8T
873,1/14/1900,1/5/1900,7/14/1905,Wednesday,Samsung,3,29473.25,Isha Nair,31,Jodhpur,Credit Card,5,Galaxy S21
874,1/14/1900,1/5/1900,7/14/1905,Wednesday,Samsung,8,56901.23,Bhavana Kapoor,38,Lucknow,UPI,3,Galaxy A51
875,1/15/1900,1/5/1900,7/14/1905,Thursday,Apple,9,55539.75,Prashant Dutta,41,Bhopal,Debit Card,5,iPhone SE
876,1/15/1900,1/5/1900,7/14/1905,Thursday,Apple,8,38718.69,Anand Kaur,34,Rajkot,Debit Card,5,iPhone 12
877,1/15/1900,1/5/1900,7/14/1905,Thursday,Vivo,4,12679.67,Deepika Verma,35,Kanpur,Debit Card,3,Vivo S1
878,1/15/1900,1/5/1900,7/14/1905,Thursday,Xiaomi,1,28573.56,Kiran Rathod,51,Madurai,UPI,4,Mi 11
879,1/16/1900,1/5/1900,7/14/1905,Friday,OnePlus,4,27538.18,Meena Das,29,Mumbai,Cash,2,OnePlus Nord
880,1/16/1900,1/5/1900,7/14/1905,Friday,Vivo,9,58665.23,Pankaj Srivastava,33,Delhi,UPI,5,Vivo Y51
881,1/16/1900,1/5/1900,7/14/1905,Friday,Apple,2,15254.53,Sneha Rao,21,Ranchi,UPI,3,iPhone SE
882,1/17/1900,1/5/1900,7/14/1905,Saturday,OnePlus,3,58340.52,Nikhil Patel,42,Jodhpur,Cash,3,OnePlus Nord
883,1/17/1900,1/5/1900,7/14/1905,Saturday,Apple,8,50151.02,Lalita Siddiqui,51,Delhi,Debit Card,5,iPhone 11
884,1/17/1900,1/5/1900,7/14/1905,Saturday,OnePlus,6,53946.49,Radha Kulkarni,45,Delhi,Credit Card,4,OnePlus Nord
885,1/17/1900,1/5/1900,7/14/1905,Saturday,Xiaomi,8,35932.79,Meena Kumar,28,Vadodara,Credit Card,3,Mi 11
886,1/18/1900,1/5/1900,7/14/1905,Sunday,Vivo,7,50783.55,Vinod Chatterjee,30,Kolkata,Cash,5,Vivo Y51
887,1/18/1900,1/5/1900,7/14/1905,Sunday,OnePlus,5,46541.74,Priyanka Nambiar,48,Rajkot,Cash,2,OnePlus Nord
888,1/18/1900,1/5/1900,7/14/1905,Sunday,Samsung,9,56138.81,Reena Teja,42,Delhi,Debit Card,5,Galaxy A51
889,1/19/1900,1/5/1900,7/14/1905,Monday,Samsung,4,36806.19,Manoj Jain,56,Coimbatore,Credit Card,3,Galaxy Note 20
890,1/19/1900,1/5/1900,7/14/1905,Monday,OnePlus,6,38369.54,Ramesh Mishra,27,Delhi,Credit Card,2,OnePlus 9
891,1/19/1900,1/5/1900,7/14/1905,Monday,OnePlus,2,48614.57,Anita Srivastava,41,Kolkata,Debit Card,5,OnePlus Nord
